FeatureID	FullPath	CompactPath	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
266ae76a45e6a878187857ca94ee4182	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae	0	28	27	32	29	66	0	17	27	44	0	63	0	41	0	0	43	0
26a0f8597d9ec48dcb930066f098462f	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Phyllobacterium;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Phyllobacterium	0	0	19	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0
272686c0aa26f2ac3a27d65c16d9d0d1	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Unassigned;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae	0	0	0	0	0	0	0	13	0	4	7	0	12	10	10	0	15	0
272b2f8488d9dfcd05f070a43f585dee	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Incertae_Sedis;Incertae_Sedis	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
272c6b356b570efec6ca10393efb2ae3	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
274c9649cdd8e470e8952e46bdd38b02	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Unassigned;Unassigned;Unassigned	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0
2814b60d7569a2db3ed519be1076f78e	Bacteria;Dependentiae;Babeliae;Babeliales;Incertae_Sedis;Unassigned;Unassigned	Bacteria;Dependentiae;Babeliae;Babeliales;Incertae_Sedis	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
28164976a73a1b6e9128b5259e247cb4	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces	0	0	0	0	0	29	0	0	0	30	21	38	30	12	22	32	19	0
2823e2f41d1edf3be12a2ab0dad7eeab	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Unassigned;Unassigned;Unassigned	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales	0	10	22	9	0	0	0	19	10	8	0	9	0	9	21	13	9	10
282609a1d0abaf7a64784b82bccdb46b	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Unassigned;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28a2268d97e178209c6b33464f6d4392	Bacteria;Pseudomonadota;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia	27	27	0	0	0	0	23	26	22	0	0	29	20	0	31	0	0	29
28ad3a074c9cefd2d513dec1f3f951b5	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus_Nitrosocosmicus;Unassigned	Archaea;Thermoproteota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus_Nitrosocosmicus	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0
28cf5f5564487d3c11252c0ad6344259	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0	17	0	0	12	14	0	16	0	11	0	0	0	0	12	11	0	22
28fd9cfb2e0dfd7782a0644027385ce7	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Unassigned;Unassigned	Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
2917e9aea8a76889dcc0f2aa711a67ba	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
296c5be94407673328fe087d4814bf44	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;EcFYyy-200;Unassigned	Bacteria;Cyanobacteriota;Cyanobacteriia;Leptolyngbyales;Leptolyngbyaceae;EcFYyy-200	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
29ef6013200d0198c674f315f0ee627f	Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
29fc9c768d657e45d80c3f7041e010ad	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Oscillatoriaceae;Oscillatoria_PCC-6304;Unassigned	Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Oscillatoriaceae;Oscillatoria_PCC-6304	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2a4cea10200446a3dbaee5c4d4c08801	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Unassigned	Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax	0	0	0	0	0	6	0	0	3	0	0	0	0	5	0	0	0	0
2a918b46fff71afdd0a0dc5721046a8e	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
2a9933a058a9ce73c2ca8750be6c8c02	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae	26	0	0	0	0	0	21	0	0	0	0	21	20	0	0	0	13	0
2aa7b7bf6579165cbdfa8f55b2bc2043	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae	0	10	22	9	8	0	0	0	0	8	0	0	0	0	0	0	5	5
2ab092ce8e02d6392a8825eef8a8edc6	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Unassigned;Unassigned	Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ae3bb79d201ff126654642e39e63852	Bacteria;Myxococcota;bacteriap25;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;bacteriap25;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2b01ef00168c1833ebbe247044a15c61	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora	0	39	0	0	0	0	23	0	15	0	0	0	0	0	0	0	0	0
2b101c8b0194c17cef57fecb46922f06	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b28d7ce820f4841a9cd6f35cbaac24e	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Unassigned;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales	1	0	0	0	0	3	1	0	0	8	0	0	0	0	0	1	2	0
2b432f288550e5f19304560e11b0b262	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2b9248d8d0546ef0161e9b369539c2b0	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
2b92834ada16216a0cfcd0f048730c21	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon	70	50	47	60	33	54	27	51	16	20	83	54	0	0	78	68	120	116
2bb72e4575947abcdbb253aee33ec293	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Bosea;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Bosea	0	0	2	0	0	0	0	0	0	0	24	8	0	0	11	0	0	0
2bc67ee8fb471f20101d29f7a61448ca	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
2be01664e2e26d0216993c32c363ea69	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes	13	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	13
2bff56450da4890d6c10e23851d585b2	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;Incertae_Sedis	44	55	12	20	20	29	54	37	41	25	36	71	37	28	45	29	40	43
2c30d678e166b36c01ebd063043b744d	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	35	0	0	24	0	29	19	22	0	0	25	30	0	13	39	28	7	18
2c433e0bcf4a6a8a1f80afcdcbfe876d	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Unassigned	Bacteria;Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
2c44a5e6dbed239c20dba59ab3baf5b2	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis	104	232	0	141	83	80	0	66	41	95	59	95	142	159	57	72	788	63
2c5d201338333212fa923d7e5413e27b	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methyloligellaceae;Incertae_Sedis;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Methyloligellaceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
2c77b1eaf541bc68bb5318ce91bfe1cb	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5
2c952669e6da5be7908a02b80b1322ee	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	1	4	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
2c9623601b55bc9c04ce8e194b8b113c	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales;Unassigned;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Rickettsiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
2ca372807466dc4d0cf511d8ed1bdc1d	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Incertae_Sedis;Unassigned	Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Incertae_Sedis	8	0	13	9	20	0	0	10	13	12	0	0	5	8	8	6	4	11
2ccbd4512f7723a8845f372bc2445068	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Incertae_Sedis;Incertae_Sedis	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	0	0
2d233a8f018c0c63a29b8a11ab825a3c	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Incertae_Sedis;Unassigned	Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Incertae_Sedis	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
2d4e4f7c57cdf2b6a819b1a9ad06e5b5	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae	82	72	86	72	54	64	57	61	85	63	64	74	95	99	94	114	95	100
2de532901d69f6c44c9411e154934189	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	148	95	815	244	840	210	73	820	568	269	108	160	565	657	398	137	372	592
2e0041c9402c1d71f2d27251848ce57c	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unassigned	Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter	0	0	0	0	0	0	11	0	11	4	0	17	4	9	10	0	0	3
2e182b3e7e1a47afea624883009c1d08	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides	0	0	0	26	0	0	11	0	22	0	0	0	0	0	29	0	0	0
2e5675c068f3d7a11b8ae6f2da6c5f92	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae	20	17	28	25	0	13	18	20	0	0	19	0	0	23	0	20	16	24
2ed9b4e1a2c0c66a956abb60c0bc21ac	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	64	49	79	199	140	198	0	0	63	46	0	0	130	129	61	77	81	66
2f5a6366665080e461127f37fa0e4c08	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	0	0	14	0	0	0	17	17	16	0	0	21	0	16	0	8	11
2f73617b45b07c866f8c0270565d8710	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Unassigned;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae	0	10	0	0	0	0	12	15	27	0	0	0	0	0	0	9	0	0
2f7ebaf98da3a17e78a9b56d36940d5d	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Unassigned;Unassigned	Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae	28	0	13	0	17	0	0	0	0	0	0	11	0	0	0	0	0	6
2f8e3a21541593cf350c117d64063cc2	Bacteria;Chloroflexota;TK10;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;TK10;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f8f06b8ec8aafef35db4513a6712a16	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia	0	0	0	0	0	7	0	0	0	0	0	8	0	0	0	0	14	0
2f9cc6db815e044c44dd6029bf7c856c	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Oscillochloris;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Oscillochloris	23	29	6	22	10	14	12	6	16	14	12	10	27	19	27	27	15	22
2fb732c65df1226544dbdeb8354a03df	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0
2fce5675061e7da1783be922017a6806	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0
2fd9a2ffad73c02829a3583b6e9df84a	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0
2fda8e525fbd16d27fe02183ee306d3d	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Kibdelosporangium;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Kibdelosporangium	0	0	0	619	0	22	0	0	0	0	22	0	38	0	0	0	0	31
304d471ab1dec17f23f020686fd9a582	Bacteria;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned	Bacteria	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	0	0	0
30737bb239ccda236a0eea9813591db7	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1	29	0	36	0	0	13	22	16	20	16	29	21	0	48	30	13	19	39
308fc7b856529995f037458e730c3cba	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Aquipuribacter;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Aquipuribacter	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
30ae2fc924c81789d482f316bcdd5c19	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium	0	12	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5
30cc45758876a09703a81754fbdd18cc	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis;Unassigned	Bacteria;Myxococcota;Polyangiia;Polyangiales;BIrii41;Incertae_Sedis	0	13	0	0	0	0	19	17	0	10	21	16	0	0	13	0	19	0
311b77c2227cd9e0472b5c2e43897db0	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Arenimonas;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Arenimonas	0	0	0	0	19	0	0	0	0	0	11	0	0	11	13	0	12	0
3128842b4dbc7b547e544bf30da0b18f	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
315ac59b3d132dfa82bd60aa52b63903	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10;Unassigned	Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
31af422bb97c4519d5536036aaad6c75	Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;Candidatus_Protochlamydia;Unassigned	Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;Candidatus_Protochlamydia	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
31dfb4a7de3e064f94f816642e5ca2e7	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	6	0	0	0	0	19	5	0	0	9	0	0	0	0	0	0	0	0
320dec2e75ee993d4708a7daab2767ae	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella	0	51	0	14	0	0	0	0	0	0	0	0	40	0	0	0	0	0
32518f0117b52bed3a21e579ee466d32	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Unassigned;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae	32	0	16	30	44	19	32	21	29	36	34	17	15	29	44	58	31	26
3317cf584736b39b4701567f0d0bacc5	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Unassigned;Unassigned	Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
335d7fc41ff9a1a13a23c29aac22c0b1	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33abe8fbb468a0792d430ec95c9669c1	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae;Ketobacter;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Alcanivoracaceae;Ketobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
33bc8fa9f32567505e473f65544ded17	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes;Unassigned	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudorhodoplanes	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	16	10
33bdf45a89125abd3770fd52e78b1611	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rudaea;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rudaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0
33dd49716796a648be1a212fd8673078	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis;Unassigned	Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;Incertae_Sedis	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0
33eaab910a969af1c6377c109b9cc94b	Bacteria;Bacteroidota;Bacteroidia;Unassigned;Unassigned;Unassigned;Unassigned	Bacteria;Bacteroidota;Bacteroidia	3	0	0	0	0	0	0	0	6	0	5	0	0	6	0	0	0	0
3405d12778a95c4ba9b0037fa999f48c	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
340b0ffd5d56a03df846c8e113318d26	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;Incertae_Sedis	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340c062b63bb8f9d2f11817de93541a7	Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;Ardenticatenaceae;Incertae_Sedis;Unassigned	Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;Ardenticatenaceae;Incertae_Sedis	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34255b3ac01d74c2f63c902222e07a20	Bacteria;Acidobacteriota;Blastocatellia;Unassigned;Unassigned;Unassigned;Unassigned	Bacteria;Acidobacteriota;Blastocatellia	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
347016993f7528ea0beb87f0aca7a356	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter;Unassigned	Bacteria;Pseudomonadota;Gammaproteobacteria;Steroidobacterales;Steroidobacteraceae;Steroidobacter	21	61	54	21	30	44	59	34	30	46	64	47	55	42	35	40	20	25
348ce1112d037da8a7f65e6b3d2023e7	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Unassigned	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium	0	22	0	0	56	0	0	0	0	0	0	18	6	0	0	0	0	0
