Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Description
K03308	1602.29219401676	-0.0238038940288907	0.189643493472594	28.1465291637685	7.72785295428127e-07	9.72361757624037e-06	TC.NSS; neurotransmitter:Na+ symporter, NSS family
K00042	12473.4774141892	-0.178247529776703	0.073761164018145	28.0966750559649	7.92290651701715e-07	9.95058370340931e-06	garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]
K13789	5020.20896385589	0.162600046244825	0.0704512383345129	28.0774486806091	7.99943817152079e-07	1.00281311791597e-05	GGPS; geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]
K07037	2017.31572473556	0.465318590709851	0.176360210933815	28.0480923118639	8.11772136749904e-07	1.01576358513613e-05	K07037; uncharacterized protein
K00356	6643.26851386807	-0.319492259874409	0.0807885302648453	28.0331141913436	8.17874368670024e-07	1.02151454296871e-05	E1.6.99.3; NADH dehydrogenase [EC:1.6.99.3]
K01686	3854.24335521877	-0.489833691948398	0.101331189030421	28.0175479200267	8.24264832496708e-07	1.02760369374865e-05	uxuA; mannonate dehydratase [EC:4.2.1.8]
K00050	8732.78172939261	-0.270273298557533	0.0768877105875131	28.0122492174721	8.2645149492297e-07	1.02843927313167e-05	ttuD; hydroxypyruvate reductase [EC:1.1.1.81]
K03566	23271.783756795	-0.331294933042233	0.0900257426820357	27.9474448997304	8.53668877281853e-07	1.06036306331969e-05	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K07139	460.028366689522	-0.622151200429566	0.271565374436115	27.8908730246764	8.78160452453768e-07	1.08789141765607e-05	K07139; uncharacterized protein
K09766	308.814122698031	-0.992369181524518	0.358000782350471	27.8888723144057	8.79039364310713e-07	1.08789141765607e-05	K09766; uncharacterized protein
K03315	329.288602975649	-1.42730682343233	0.415798540546992	27.8737370412881	8.85716849262566e-07	1.09415877444421e-05	nhaC; Na+:H+ antiporter, NhaC family
K02819	284.118828853157	-1.39288679911172	0.444019571496407	27.7892719332824	9.23924049086759e-07	1.13928234561934e-05	PTS-Tre-EIIC, treB; PTS system, trehalose-specific IIC component
K01626	24140.6067579205	0.00753282998867639	0.0240303399398268	27.7563411006811	9.39262775907959e-07	1.15609440040069e-05	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]
K13766	12746.2302533363	-0.0683406920120706	0.0485530390160426	27.738860108745	9.47508381259475e-07	1.16413076842423e-05	liuC; methylglutaconyl-CoA hydratase [EC:4.2.1.18]
K06385	321.299218902287	-1.35266460129159	0.408942170014695	27.7276305418333	9.52843399111986e-07	1.16856852310624e-05	spoIIP; stage II sporulation protein P
K10942	196.283494365859	0.252410631495087	0.322532279293118	27.692767803494	9.69598370961255e-07	1.18697042452333e-05	flrB, fleS; two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]
K05962	4081.88820227627	-0.340004117083827	0.135164327757605	27.6793813258917	9.76109891671495e-07	1.19278870005695e-05	E2.7.13.1; protein-histidine pros-kinase [EC:2.7.13.1]
K01750	16306.3131064587	-0.0815711438440615	0.0518918175631553	27.653070979761	9.89035619914741e-07	1.20640999537082e-05	E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]
K09709	3592.28195867205	-0.0697043070530388	0.0715020900391035	27.6183165508545	1.00637250107236e-06	1.22535337563245e-05	meh; 3-methylfumaryl-CoA hydratase [EC:4.2.1.153]
K06169	2538.48555010078	0.454769116623242	0.144621389268785	27.6104229673468	1.01035229229831e-06	1.22799448859626e-05	miaE; tRNA-(ms[2]io[6]A)-hydroxylase [EC:1.-.-.-]
K03695	17958.3653774333	0.124428259425794	0.0268592682056856	27.5851478507594	1.02320169984568e-06	1.23917034434883e-05	clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
K09701	7015.74185839032	-0.195793937245324	0.0630801319806104	27.5886430278641	1.02141512582117e-06	1.23917034434883e-05	K09701; uncharacterized protein
K03821	14364.9203695989	-0.23255410629796	0.0621768954304451	27.5626926734589	1.03475452144121e-06	1.24870198655058e-05	phbC, phaC; polyhydroxyalkanoate synthase [EC:2.3.1.-]
K13288	11048.6503781487	0.0620698057585709	0.0349566331685732	27.564339326857	1.03390293103341e-06	1.24870198655058e-05	orn, REX2, REXO2; oligoribonuclease [EC:3.1.-.-]
K06399	320.537501357275	-1.31247238324265	0.407357166594946	27.525578316635	1.0541359215654e-06	1.2698312291397e-05	spoIVB; stage IV sporulation protein B [EC:3.4.21.116]
K03116	19927.0551039168	0.104781328949029	0.0335787970203127	27.4945550485051	1.0706147687447e-06	1.28739527688415e-05	tatA; sec-independent protein translocase protein TatA
K07699	320.008121839557	-1.33044657750856	0.404307849674985	27.4658863293938	1.08607186490428e-06	1.30158531029747e-05	spo0A; two-component system, response regulator, stage 0 sporulation protein A
K07740	177.493490458562	0.197226671290973	0.349077089138355	27.465551436949	1.08625373876197e-06	1.30158531029747e-05	rsd; regulator of sigma D
K06398	318.002105296022	-1.31076074054316	0.403864618349291	27.4472594145181	1.09623419876746e-06	1.31122757249398e-05	spoIVA; stage IV sporulation protein A
K01195	1297.96027693453	-0.724743562320761	0.16717510396226	27.4195590861872	1.11152285317352e-06	1.32717394194064e-05	uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]
K01415	2143.80777165736	-0.487457515094962	0.115868162621123	27.4117708844331	1.11585967381915e-06	1.32767724698973e-05	ECE; endothelin-converting enzyme [EC:3.4.24.71]
K06390	316.388968419671	-1.33705609533606	0.407849622767307	27.4121344859793	1.11565682810711e-06	1.32767724698973e-05	spoIIIAA; stage III sporulation protein AA
K09951	2057.59834446574	0.710151013437459	0.168320687788594	27.3789475557158	1.13432388806906e-06	1.34728276863124e-05	cas2; CRISPR-associated protein Cas2
K06382	315.490562143182	-1.33705974307711	0.406998841028494	27.3480236783266	1.15199902831985e-06	1.3563988559141e-05	spoIIE; stage II sporulation protein E [EC:3.1.3.16]
K06394	315.490562143182	-1.33705974307711	0.406998841028494	27.3480236783266	1.15199902831985e-06	1.3563988559141e-05	spoIIIAE; stage III sporulation protein AE
K06396	315.490562143182	-1.33705974307711	0.406998841028494	27.3480236783266	1.15199902831985e-06	1.3563988559141e-05	spoIIIAG; stage III sporulation protein AG
K06438	315.490562143182	-1.33705974307711	0.406998841028494	27.3480236783266	1.15199902831985e-06	1.3563988559141e-05	yqfD; similar to stage IV sporulation protein
K07184	791.95150117216	0.525973492190555	0.173654791870045	27.3501346058126	1.15078377655337e-06	1.3563988559141e-05	ygiM; SH3 domain protein
K09787	319.396669951414	-1.32840283503782	0.405282896434805	27.320707981446	1.16784079240317e-06	1.37029346956372e-05	K09787; uncharacterized protein
K19405	410.761785574198	-0.575990111206608	0.357014273869722	27.3211843661142	1.16756265480538e-06	1.37029346956372e-05	mcsB; protein arginine kinase [EC:2.7.14.1]
K08365	1102.96184300094	-0.631127309590624	0.141347050631267	27.2534384099005	1.20778892467259e-06	1.41471925511735e-05	merR; MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K06283	316.985029523136	-1.34582698194678	0.409334761100285	27.1895808338282	1.24697440477997e-06	1.45059698339928e-05	spoIIID; putative DeoR family transcriptional regulator, stage III sporulation protein D
K06392	316.985029523136	-1.34582698194678	0.409334761100285	27.1895808338282	1.24697440477997e-06	1.45059698339928e-05	spoIIIAC; stage III sporulation protein AC
K06393	316.985029523136	-1.34582698194678	0.409334761100285	27.1895808338282	1.24697440477997e-06	1.45059698339928e-05	spoIIIAD; stage III sporulation protein AD
K06397	316.985029523136	-1.34582698194678	0.409334761100285	27.1895808338282	1.24697440477997e-06	1.45059698339928e-05	spoIIIAH; stage III sporulation protein AH
K02777	368.504876089316	-1.19735968898885	0.365488172619912	27.1846047676611	1.25008078113449e-06	1.45072742575397e-05	PTS-Glc-EIIA, crr; PTS system, sugar-specific IIA component [EC:2.7.1.-]
K12957	905.520691770966	-0.623883547305529	0.159144575391352	27.182551673707	1.25136470667365e-06	1.45072742575397e-05	yjgB; uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]
K07235	178.535603124261	0.179068289390074	0.345921187205047	27.152585045187	1.27025546701418e-06	1.46511438389289e-05	tusD, dsrE; tRNA 2-thiouridine synthesizing protein D [EC:2.8.1.-]
K07236	178.535603124261	0.179068289390074	0.345921187205047	27.152585045187	1.27025546701418e-06	1.46511438389289e-05	tusC, dsrF; tRNA 2-thiouridine synthesizing protein C
K07237	178.535603124261	0.179068289390074	0.345921187205047	27.152585045187	1.27025546701418e-06	1.46511438389289e-05	tusB, dsrH; tRNA 2-thiouridine synthesizing protein B
K06379	318.244633052509	-1.32124183201317	0.40602388838933	27.1078765905932	1.29897080527607e-06	1.49569100193248e-05	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
K06333	318.609977988597	-1.42519116959697	0.406897511288979	27.0905088450151	1.31030002205018e-06	1.50617877110921e-05	cotJB; spore coat protein JB
K06012	317.34622677602	-1.32124548271203	0.405173817754044	27.0433145381499	1.34158706349985e-06	1.53953358116006e-05	gpr; spore protease [EC:3.4.24.78]
K15550	89.2171224407344	-1.02337218418347	0.39257356608688	27.0277605463111	1.3520612567058e-06	1.54893233834101e-05	mdtP; outer membrane protein, multidrug efflux system
K01547	11339.688482965	-0.0611645796530261	0.0350302797238987	27.0212127470834	1.35649502342532e-06	1.55119149850857e-05	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]
K18691	1198.45360352507	0.513520850101724	0.148147628104872	27.018100247904	1.35860771175773e-06	1.55119149850857e-05	mltF; membrane-bound lytic murein transglycosylase F [EC:4.2.2.-]
K01546	11384.6524550563	-0.0571249918302915	0.0341958535938139	26.9678267517915	1.39319153293467e-06	1.58800419770805e-05	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
K11689	2697.55128584721	-0.323801669426015	0.100964400111781	26.9634332614264	1.39625538374067e-06	1.58882617659887e-05	dctQ; C4-dicarboxylate transporter, DctQ subunit
K18297	250.600157588625	-0.127212541732514	0.480654468873841	26.9525023081855	1.40390747701686e-06	1.59485770672167e-05	mexT; LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator
K12064	154.785656425115	-0.938540859172372	0.268406359041511	26.9361719499038	1.41541756006073e-06	1.60524446360065e-05	traV; conjugal transfer pilus assembly protein TraV
K19411	407.406183208028	-0.57957129523009	0.359544087250676	26.8662145638359	1.46580308923054e-06	1.659612112047e-05	mcsA; protein arginine kinase activator
K05916	5341.93282961298	0.150101643476227	0.0606613240409912	26.8625546168127	1.46848792589782e-06	1.65988085223984e-05	hmp, YHB1; nitric oxide dioxygenase [EC:1.14.12.17]
K04034	1040.02108990011	-0.595600893146084	0.165878099762268	26.8402678203808	1.48494338622522e-06	1.67568819390673e-05	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase [EC:1.21.98.3]
K05515	13321.4443826595	0.173518539124091	0.0377869958015161	26.7989815568201	1.51591585271386e-06	1.70779756031651e-05	mrdA; penicillin-binding protein 2 [EC:3.4.16.4]
K09770	325.971334637293	-1.13213284256698	0.373577344193911	26.7616999258985	1.54443877976404e-06	1.73704540702482e-05	K09770; uncharacterized protein
K03112	126.690262675108	-0.0596159250614542	0.495623738449693	26.6907593115872	1.6002036496392e-06	1.78790463786706e-05	damX; DamX protein
K04748	2484.08687549719	-0.30515504588783	0.0850466694830469	26.6947136092828	1.59704293446886e-06	1.78790463786706e-05	norQ; nitric oxide reductase NorQ protein
K05851	126.690262675108	-0.0596159250614542	0.495623738449693	26.6907593115872	1.6002036496392e-06	1.78790463786706e-05	cyaA; adenylate cyclase, class 1 [EC:4.6.1.1]
K09918	126.690262675108	-0.0596159250614542	0.495623738449693	26.6907593115872	1.6002036496392e-06	1.78790463786706e-05	K09918; uncharacterized protein
K03706	232.371483798271	-1.11426076027158	0.449610161049921	26.6730939840138	1.61440031535719e-06	1.80025790393374e-05	codY; transcriptional pleiotropic repressor
K17227	6785.29492656422	-0.272642197437083	0.100283856300359	26.6704091706884	1.61656895236751e-06	1.80025790393374e-05	soxZ; sulfur-oxidizing protein SoxZ
K02379	13531.261042088	-0.0369857784215234	0.0254420654040514	26.6634561731044	1.62219873266971e-06	1.80262643783101e-05	fdhD; FdhD protein
K07678	176.450856356813	0.146922323303384	0.352709454479911	26.6612221899053	1.6240117273883e-06	1.80262643783101e-05	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
K06149	191.927605669176	0.133614915177982	0.324574106627908	26.6412422189711	1.64031688950552e-06	1.81774986023308e-05	uspA; universal stress protein A
K08286	821.746426347925	-0.719059272233065	0.208025424402613	26.6274237391392	1.65168947515301e-06	1.82736672438625e-05	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]
K03763	391.492561304912	-0.925709398324998	0.304203290324168	26.6007622082494	1.67385517475195e-06	1.84887390800777e-05	polC; DNA polymerase III subunit alpha, Gram-positive type [EC:2.7.7.7]
K00354	428.458868942778	0.190732574155498	0.218861992314285	26.5623413512198	1.70632149747348e-06	1.88167030827075e-05	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
K02862	454.941816294483	-0.109977053716889	0.261006775447888	26.5301665521614	1.73399376372397e-06	1.90908209506104e-05	ctaG; putative membrane protein
K17686	24599.6725435051	-0.0283792555758195	0.0253873510137768	26.4390074220804	1.81485730887049e-06	1.99487232881032e-05	copA, ATP7; Cu+-exporting ATPase [EC:3.6.3.54]
K00285	23841.1025098124	-0.261377544461114	0.0797645117476934	26.4062154729423	1.84485894407349e-06	2.02456850464505e-05	dadA; D-amino-acid dehydrogenase [EC:1.4.5.1]
K05787	174.892168921838	0.163787278184257	0.359777556121022	26.2931351898321	1.95217271095212e-06	2.13887485067484e-05	hupA; DNA-binding protein HU-alpha
K15256	1688.78377745224	0.286565817660653	0.143750342902403	26.2775828805584	1.96741228367445e-06	2.15209517869035e-05	cmoA; tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]
K01744	2790.12402290004	0.390179319598484	0.126877052441406	26.2656605343545	1.97917539499766e-06	2.15800121042992e-05	aspA; aspartate ammonia-lyase [EC:4.3.1.1]
K02050	51355.5697539747	-0.0793790737023134	0.0313093630242871	26.2662880945202	1.97855446660088e-06	2.15800121042992e-05	ABC.SN.P; NitT/TauT family transport system permease protein
K16234	115.329798897609	0.336086393444774	0.512024245441113	26.2138163002068	2.03115055398821e-06	2.21111766567384e-05	hutT; histidine transporter
K06381	1220.18813962483	0.424688374075394	0.236204111859095	26.1852980352085	2.06032047349601e-06	2.23927779667467e-05	spoIID; stage II sporulation protein D
K09916	175.754955860061	0.134935079220058	0.355986743342123	26.175687816371	2.07024436240038e-06	2.2464635625279e-05	K09916; uncharacterized protein
K03569	14752.5960728891	0.128873123879957	0.040319097041907	26.1503714451037	2.09661645916311e-06	2.27144613834572e-05	mreB; rod shape-determining protein MreB and related proteins
K12066	162.908833813953	-0.930778644795401	0.276570262674308	26.122742471345	2.12578112335056e-06	2.29936962975495e-05	traK; conjugal transfer pilus assembly protein TraK
K07405	259.996953780271	1.10490358455442	0.278231714410739	26.1185637783669	2.13022725981956e-06	2.30050975734017e-05	E3.2.1.1A; alpha-amylase [EC:3.2.1.1]
K02067	28240.8860104147	-0.0727623465880404	0.0418850881790331	26.113312252028	2.13582808209938e-06	2.3028912643558e-05	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein
K07303	20799.0511640992	-0.194544396110667	0.0841627326906245	26.109624752769	2.13976964684718e-06	2.30347900712977e-05	iorB; isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16]
K13694	63.5673592835414	2.03734876153051	0.465096550893081	26.10015108261	2.14992942637572e-06	2.31074823608243e-05	mepS, spr; murein DD-endopeptidase / murein LD-carboxypeptidase [EC:3.4.-.- 3.4.17.13]
K15576	9487.08646104723	-0.304753939446252	0.0953846474842062	26.0823888197784	2.16910827100585e-06	2.32767283132305e-05	nrtA, nasF, cynA; nitrate/nitrite transport system substrate-binding protein
K05785	154.437378584209	0.157005460864284	0.400905432948022	26.0788326067184	2.17296860761457e-06	2.32813161087551e-05	rfaH; transcriptional antiterminator RfaH
K02686	4004.38083052372	-0.275884371494215	0.113869540684392	26.0652212934996	2.18780752278709e-06	2.34033290529054e-05	priB; primosomal replication protein N
K07075	2179.53688892739	0.83954203531795	0.186810016960307	26.0538392630526	2.20029386498688e-06	2.34998314840016e-05	K07075; uncharacterized protein
K00971	6886.55769187982	0.0871793835815963	0.0651820896341565	26.0187138147927	2.23927835399912e-06	2.38411080012904e-05	manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
K07260	1695.40531340366	0.228029100165212	0.177911828506781	26.0198870913815	2.23796509280714e-06	2.38411080012904e-05	vanY; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K07301	3724.62243201188	0.337721143770779	0.104626118112417	26.0067410933653	2.25272368611567e-06	2.39466646383017e-05	yrbG; cation:H+ antiporter
K17222	4816.95049479695	-0.248877051010532	0.0972054382222756	25.9289876082804	2.34202690656945e-06	2.48570054465634e-05	soxA; sulfur-oxidizing protein SoxA
K09908	174.722449668115	0.165189364688592	0.360584105424184	25.9210758337327	2.35131005043353e-06	2.49165386906879e-05	K09908; uncharacterized protein
K07584	340.898350201039	-1.0789714419753	0.369063341602328	25.8914019946052	2.3864563350811e-06	2.52470232443391e-05	ysxB; uncharacterized protein
K12068	70.6935342195574	-1.41940401835762	0.409400352606542	25.8884826390031	2.38994233601677e-06	2.52470232443391e-05	traL; conjugal transfer pilus assembly protein TraL
K01053	11017.3595206361	-0.226714032237792	0.050621978468766	25.8843300730335	2.394909687653e-06	2.52601516355563e-05	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]
K08738	22550.7452118572	-0.235113262663316	0.066966508183492	25.8657855026515	2.41721924372794e-06	2.5455870979756e-05	CYC; cytochrome c
K16210	1710.4170602753	-0.689709284165087	0.196747018140841	25.8622059919625	2.4215493485465e-06	2.54619343904533e-05	togT, rhiT; oligogalacturonide transporter
K15270	5916.00878586337	-0.30404751115091	0.10950050940702	25.8453015915478	2.44210351003123e-06	2.56383065093372e-05	sam; S-adenosylmethionine uptake transporter
K02761	280.772013033532	-1.21091151508342	0.523730237314717	25.8355638824705	2.454022749766e-06	2.57236202301592e-05	PTS-Cel-EIIC, celB, chbC; PTS system, cellobiose-specific IIC component
K09898	176.418198184851	0.128539885173411	0.35717116458255	25.8072332368716	2.48903214848765e-06	2.60503333812396e-05	K09898; uncharacterized protein
K19310	11.7433533592609	-3.52008810750186	1.33603393116088	25.7848582194173	2.51703456393912e-06	2.63028172767875e-05	bcrB; bacitracin transport system permease protein
K19701	230.176806352156	-1.19432779268192	0.403481166786757	25.7785894806628	2.52493625694113e-06	2.6344796453192e-05	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
K16328	2315.03545298046	-0.45803172756081	0.15167621044693	25.7688191202649	2.53730120345233e-06	2.64331440273636e-05	psuK; pseudouridine kinase [EC:2.7.1.83]
K01548	11378.1332567229	-0.056523023312675	0.035252900583175	25.7620715900726	2.5458759180941e-06	2.64817952093776e-05	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
K02387	11638.1259188044	-0.286735862577451	0.0749904909363834	25.7113080695499	2.61132178242298e-06	2.71209560924849e-05	flgB; flagellar basal-body rod protein FlgB
K16087	6767.06443356763	-0.393173230741388	0.0973104243675442	25.7042801719704	2.62051397442742e-06	2.71748100528543e-05	TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K15519	240.645784452196	-1.51905437355015	0.547567778069789	25.6841991002203	2.64695787229569e-06	2.7407127160167e-05	dck; deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74]
K11622	373.869955516308	-1.56051015194093	0.432911500887396	25.6615134449526	2.67715278329226e-06	2.76775155126343e-05	liaF; lia operon protein LiaF
K03828	2045.57889432152	0.640863346000473	0.183477146860194	25.6358918462805	2.71166987408526e-06	2.79916972390353e-05	yjgM; putative acetyltransferase [EC:2.3.1.-]
K00568	13928.1226297396	-0.217519117295024	0.0693010175971271	25.5966315132326	2.76542630288318e-06	2.85032236871637e-05	ubiG; 2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64]
K01687	32084.7173760646	-0.0588255467674615	0.0266888739411425	25.5630571699645	2.81224183968141e-06	2.89417665504087e-05	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
K06880	1537.61374620353	-0.351335162099133	0.136555784174089	25.5275786481733	2.86257403951224e-06	2.94151168726849e-05	ereA_B; erythromycin esterase [EC:3.1.1.-]
K18672	489.077436841371	-0.513842543505875	0.256920607612118	25.5219677300976	2.87061614935307e-06	2.94531296897315e-05	dacA; diadenylate cyclase [EC:2.7.7.85]
K10111	14872.4196391293	-0.372182655888534	0.114068241109922	25.5011354128901	2.90067321025561e-06	2.97165645195673e-05	malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:3.6.3.-]
K01448	21110.575904328	0.126089259541199	0.0455011768278121	25.4550097738529	2.96834830257021e-06	3.03640093333803e-05	amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
K18299	225.95807280517	0.299980044417285	0.329580512144567	25.4506765441271	2.97478654219503e-06	3.03840396523594e-05	mexF; multidrug efflux pump
K00847	17450.7916918573	-0.104136831562266	0.0333838273070976	25.446889498627	2.98042470449892e-06	3.0395850144228e-05	E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]
K07484	5801.7186008389	-0.372431549605969	0.0881269868514677	25.4431952636436	2.98593498660577e-06	3.04063229416822e-05	K07484; transposase
K03395	826.164705831676	-0.699274487456693	0.210426231669289	25.3639765656932	3.10657947956434e-06	3.1587439325945e-05	aac3-I; aminoglycoside 3-N-acetyltransferase I [EC:2.3.1.60]
K00362	13841.6186016826	-0.080101476518733	0.0342485430447866	25.3285950825186	3.16202617488403e-06	3.20367847684972e-05	nirB; nitrite reductase (NADH) large subunit [EC:1.7.1.15]
K00507	14208.226478902	0.189536931158502	0.0386108271800652	25.3326053528033	3.15569223740221e-06	3.20367847684972e-05	SCD, desC; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
K06219	148.034593973631	0.0394036943531685	0.45724929065135	25.3267508032928	3.16494334929123e-06	3.20367847684972e-05	smtA; S-adenosylmethionine-dependent methyltransferase
K14998	9056.11516838691	-0.318879906291973	0.0975844103257237	25.3092368238831	3.19278043225188e-06	3.22703977519109e-05	SURF1, SHY1; surfeit locus 1 family protein
K17315	9665.68731516848	-0.409323504000101	0.129767582806985	25.265655478382	3.26311682128301e-06	3.29322295862223e-05	gtsA, glcE; glucose/mannose transport system substrate-binding protein
K09890	97.9014344949081	-0.0774914738819844	0.550342880980447	25.2570461662506	3.27719369320979e-06	3.30251524923459e-05	arfA; alternative ribosome-rescue factor
K05797	839.964319146925	-0.692591670078676	0.208828208853013	25.2251206734741	3.32992646520411e-06	3.35067674881517e-05	pchF; 4-cresol dehydrogenase (hydroxylating) flavoprotein subunit [EC:1.17.99.1]
K07302	20713.7623082176	-0.188531546957361	0.0836419700292877	25.2188266354665	3.34042231372628e-06	3.35625838988024e-05	iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]
K13053	127.916700603561	0.0536752848789954	0.49883601876859	25.2076955305714	3.35906544083817e-06	3.36501947116166e-05	sulA; cell division inhibitor SulA
K15986	395.743595405725	-0.754697219635439	0.364527262481751	25.2088988839259	3.35704497739879e-06	3.36501947116166e-05	ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]
K01732	432.226204933484	0.484635100740451	0.26563772248952	25.1512985710426	3.45513410919929e-06	3.45615332280082e-05	E4.2.2.10; pectin lyase [EC:4.2.2.10]
K06899	182.606106050359	0.254265925225624	0.375746509004158	25.094395722897	3.5548493894318e-06	3.55066105436325e-05	ndpA; nucleoid-associated protein
K07190	32.3021582002912	2.27468245434503	0.744533573500098	25.0445595474179	3.64454228524744e-06	3.63489496743355e-05	PHKA_B; phosphorylase kinase alpha/beta subunit
K05350	25827.4637149733	-0.0638111321399099	0.06084084981849	25.0065866801047	3.7144002235636e-06	3.69912809342267e-05	bglB; beta-glucosidase [EC:3.2.1.21]
K15975	4196.03471265529	-0.469575295935224	0.11255344306608	24.9986409644331	3.72918635975743e-06	3.70840790203444e-05	K15975; glyoxalase family protein
K07775	442.576111526971	-1.26656716478727	0.401203000235431	24.9851807871522	3.75436875935495e-06	3.72798373732727e-05	resD; two-component system, OmpR family, response regulator ResD
K06284	568.321533604513	-1.54346340714757	0.443543557948238	24.9351045122855	3.84955786644832e-06	3.81691541670358e-05	abrB; transcriptional pleiotropic regulator of transition state genes
K12962	142.758577110545	-0.292247209886458	0.430809613985548	24.8778707676371	3.96131156671207e-06	3.92198759787463e-05	arnE; undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE
K15513	3445.51558757214	-0.0905458501038563	0.0648941262583111	24.8701267480826	3.97667953709472e-06	3.93146364731435e-05	boxC; benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44]
K03473	179.876177453297	0.157251939485777	0.355855265384447	24.7961463776431	4.12653210054842e-06	4.07367404744095e-05	pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
K00756	631.557901634839	-0.179905830595707	0.223574657698578	24.7868886050389	4.14567762550768e-06	4.08662582212108e-05	pdp; pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]
K01486	2450.85692030834	-0.535249940995931	0.132633134076737	24.7318884953118	4.2612660472092e-06	4.19447116577254e-05	ade; adenine deaminase [EC:3.5.4.2]
K01995	63149.4756843608	-0.118213608259161	0.0456587965303504	24.7002651504792	4.32917928606493e-06	4.25514404610034e-05	livG; branched-chain amino acid transport system ATP-binding protein
K09021	139.898739793942	0.0528424450642281	0.377750332006544	24.691904946099	4.34731357306095e-06	4.26678446490585e-05	rutC; aminoacrylate peracid reductase
K12056	189.939341710863	-0.841449616723506	0.237965823038773	24.651194481404	4.43671091608594e-06	4.34823315504261e-05	traG; conjugal transfer mating pair stabilization protein TraG
K02765	356.080844398089	-1.64254653440234	0.4627404937381	24.6386233060543	4.46468607960355e-06	4.36933636246339e-05	PTS-Dgl-EIIC, gamP; PTS system, D-glucosamine-specific IIC component
K06384	420.678081668017	-1.48174945203367	0.406836280975886	24.6156783884475	4.51620194853347e-06	4.4133835180049e-05	spoIIM; stage II sporulation protein M
K17989	1409.44687295527	-0.505764536679192	0.155743794919118	24.6040016048551	4.5426464264339e-06	4.43283857037046e-05	SDS, SDH, CHA1; L-serine/L-threonine ammonia-lyase [EC:4.3.1.17 4.3.1.19]
K06139	3407.06248674236	-0.205739079100289	0.0734577627751074	24.5898030672795	4.57501063961872e-06	4.4580060571687e-05	pqqE; pyrroloquinoline quinone biosynthesis protein E
K16291	751.924120284346	0.501946327865033	0.179569293830374	24.4965148080614	4.79346318797221e-06	4.66417035019046e-05	erfK; L,D-transpeptidase ErfK/SrfK
K16345	121.535769684283	0.135175891866128	0.541422013473995	24.4810949800565	4.83056321214633e-06	4.69353577432327e-05	xanP; xanthine permease XanP
K02759	279.890614022901	-1.12647411807509	0.516653590094021	24.4567909472511	4.88962241294458e-06	4.74412291911161e-05	PTS-Cel-EIIA, celC, chbA; PTS system, cellobiose-specific IIA component [EC:2.7.1.196 2.7.1.205]
