Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
PWY-5028	9359.06261193471	-0.132121512009863	0.0873190074432186	11.7003369410464	0.00287941402083716	0.010142800740066	Not Significant
PWY-5097	20682.9159011931	-0.00442395810792028	0.00841874098769967	0.398608248272268	0.819300686326451	0.870506979221854	Not Significant
PWY-5100	2649.57903558135	-0.155754530909913	0.133006236177862	8.72528511226545	0.0127446646200096	0.0363734588790056	Not Significant
PWY-5101	32389.5693732122	-0.00625296699531472	0.00746432458222451	7.64433636870777	0.0218803088837697	0.0585972655722874	Not Significant
PWY-5103	23233.8087112533	-0.00557735797016714	0.0115298546224326	6.31835903246525	0.0424605649966621	0.0994136581658376	Not Significant
PWY-5104	14226.6922029271	-0.138880059286238	0.04660253539877	26.4172166941578	1.8347389519803e-06	1.55952810918326e-05	Not Significant
PWY-5121	17375.715386537	0.0374135143241103	0.0225498756224301	4.37650097877929	0.112112719533124	0.200164718435852	Not Significant
PWY-5154	12158.4093706564	-0.0772638708416865	0.0415771599476937	18.7187148225416	8.61554434494055e-05	0.000510405733162387	Not Significant
PWY-5177	0.732400490706149	3.62446870996548	3.65036676744633	2.100871883003	0.349785229970504	NA	Not Significant
PWY-5178	479.295562729159	-0.158398143394647	0.234476201360854	4.54656024805641	0.102973858490535	0.190724975284168	Not Significant
PWY-5180	4078.40984130891	0.0417203349061553	0.107478883206849	0.56941955848788	0.752232536138264	0.835843693623159	Not Significant
PWY-5181	2290.58919299394	-0.155361300044575	0.116030103272039	10.3565774024974	0.00563764586038672	0.0180681928804197	Not Significant
PWY-5182	4078.40984130891	0.0417203349061553	0.107478883206849	0.56941955848788	0.752232536138264	0.835843693623159	Not Significant
PWY-5183	494.054642285492	-0.350339141586788	0.260339259693378	3.0556420035266	0.217008012586134	0.3282449343648	Not Significant
PWY-5188	19031.9010970652	0.00784191742408217	0.00760197126383655	1.6241477650635	0.44393643885407	0.565404389550298	Not Significant
PWY-5189	18458.9299986516	0.0190942629969633	0.00897280250165958	4.5380881878161	0.103410984041544	0.190724975284168	Not Significant
PWY-5198	1600.45072485309	2.57425424649943	0.334078897570504	65.3814599672196	6.34740717930852e-15	2.72969137685497e-13	Up
PWY-5304	3879.46614524381	-0.229535098853689	0.135055940037357	3.87440971939498	0.144106184368533	0.233798830241064	Not Significant
PWY-5345	17612.5024544421	-0.0424075904285269	0.0136307240885872	11.0430737813238	0.0039996961203448	0.0131418586811329	Not Significant
PWY-5347	12702.9165735082	0.0840246985768571	0.0535696323644745	5.18104798232571	0.0749807405444905	0.148068028044928	Not Significant
PWY-5384	6674.53866259749	-0.222170193039618	0.11281205881236	8.57721205976907	0.0137240428752346	0.0386050414691851	Not Significant
PWY-5392	185.953779139679	-0.229720920455342	0.66137001758493	0.126259721828376	0.938821549548031	0.953452534735792	Not Significant
PWY-5415	3742.19538439408	0.0031734138229189	0.122005097455478	0.144762877095332	0.93017602314311	0.949605287334089	Not Significant
PWY-5417	1753.20002858169	-0.18045114437764	0.123876374570351	2.65140259809039	0.265616617075883	0.38246766712149	Not Significant
