Eigvals	18
0.32135364782285974	0.22893367308318116	0.2186038996587253	0.2071324169805529	0.20249217946663584	0.19629173310536052	0.19118984207114356	0.18608574482396786	0.1836560949182969	0.16717713813845667	0.16315693789683547	0.15207762363723387	0.1497899705364679	0.14329091549064227	0.13422112068604533	0.12801701233532078	0.12370075271375297	0.0

Proportion explained	18
0.103757163747438	0.07391703429017166	0.07058180533000125	0.0668779466225341	0.06537972842329993	0.06337775728411224	0.061730482554090714	0.06008249549234128	0.059298021487395144	0.05397737294776712	0.052679349484852166	0.04910211228331127	0.04836348554301563	0.046265101027508124	0.0433366880747634	0.04133353456953911	0.03993992083785889	0.0

Species	0	0

Site	18	18
KO1	0.0357522461457909	0.1661699716966047	-0.16743789470675177	-0.0022861928622536693	0.06003884092237646	0.04106393721292789	-0.12302809305897576	0.009267724313036263	0.047480605903950826	0.12296140738033733	0.007160184469014687	-0.09506498788346403	0.016439628703920357	0.015752264670738352	-0.03415186567736254	0.20439184284941783	-0.10226703169277018	-0.0
KO2	-0.002985488613762966	0.015764586739992224	-0.11226136276454675	-0.22346445567446188	0.029146053395823376	0.10809651974776065	0.06239903441859207	0.05605434539157455	-0.1979985953941517	0.10785496334516934	-0.07460378860194457	0.023196828616899364	-0.08563814912339979	0.06710474437624539	-0.09188497705851911	-0.08801122583573358	0.0486463307662754	-0.0
KO3	0.24714541441367238	0.21397352961949156	0.2974617386895821	-0.06092302543513291	-0.08117852959208058	-0.0499517618454797	0.009326570650568354	0.10098819438717024	-0.01887924706992309	0.009985526920227451	0.018240117721242295	0.02993633618517109	-0.0006036263859924851	0.04742924034512983	0.006456680582569888	0.011740514114355595	-0.021160160178851136	-0.0
KO4	0.12164763443420785	-0.019397184560898114	-0.08973913124222899	-0.09403722599515885	0.049461132537619946	-0.2403229786844866	0.046454694915072606	-0.11858941703392673	0.1574063907604312	-0.028386479906249994	0.12033807819039732	-0.02249872962888479	-0.056852608276284654	0.036090194438411764	-0.1279152707056402	-0.052276136959313046	0.04759218882909409	-0.0
KO5	0.3154004377130587	-0.09198484395850925	-0.07651476318486433	0.077989331676657	0.015213193698764706	0.11253900517517154	0.1363302033152479	0.03422339019558751	0.07557677835750587	-0.01745673345593923	-0.0941366792748781	0.013569985565297812	-0.07764065349092482	-0.18031776030965677	0.03638975945579996	0.02264057402306969	0.019698794416140464	-0.0
KO6	0.12886278786646704	0.1193971388121339	-0.11123301244728434	0.0384992776047722	0.013600884966126837	0.06275598215181015	-0.1201239560502627	-0.1044925505683297	-0.058240106044291674	-0.09350562041969507	-0.00224911589945329	0.033054017070069774	0.2339940165384844	-0.0028188347481454125	0.036979264791481725	-0.10023134690514936	0.09909430635870355	-0.0
OE1	-0.18617394480483754	0.2132225487758785	0.0070578141030440715	0.21222003066485087	-0.054671639429776944	0.036888175029751405	0.20205696598708453	-0.11523856704401157	-0.0501013636138023	-0.011954482497827379	0.022041701986106624	-0.07736163106277377	-0.07288289176831014	-0.004598811663198531	-0.03458660863841284	-0.025457596652833484	0.030044716581514495	-0.0
OE2	-0.1148620748925864	-0.0051351422082559755	-0.1259449686466197	-0.12229832019652549	-0.24774445765097905	-0.11291599130172059	0.05523903195017053	0.06503391641780831	-0.05582029748740032	-0.050194753568158085	0.08336434048662371	0.05873376447245306	0.016932742607271196	-0.08045846057053523	0.13704227947849648	0.08860887815571097	0.027446510280332275	-0.0
OE3	-0.14094020802907628	0.011684909363869598	0.04399368669595475	-0.0659021190879379	0.17436224803763842	-0.0488743281262501	0.1599508167523903	-0.010577698445870363	0.10168108748822263	0.13548720462007213	-0.04776337408596448	0.09768445148909362	0.1417806619815552	-0.028614536837927126	0.10353546708870213	-0.05058453987465424	-0.09495604318810069	-0.0
OE4	-0.07682201798455734	-0.01426336436944844	-0.017957809599316803	0.06702567686328906	-0.10406607028596362	-0.1235779997155595	-0.08595481161072403	-0.015567244497425988	0.0337002337303381	-0.07822696527779674	-0.292660993178677	0.09729059561179673	-0.02409010829455431	0.04293788465787847	-0.07783969709007091	-0.002646182935248495	-0.0693452851774106	-0.0
OE5	-0.02252582329113752	-0.1469430197098623	-0.017669024581245873	0.12902868372026396	-0.11666950938939785	0.11821817328167197	0.05380632565440889	0.16050361487835335	0.0997922818753693	0.04725730277211422	0.10483885268288716	0.06672287165467268	0.10712609683746974	0.1347197739136153	-0.11965357240359603	0.0026305807794364832	0.008070169825348037	-0.0
OE6	-0.15677674281853082	0.08215606385802292	0.005406849975133696	0.04134986742311552	0.05312813973213963	0.026164005343137613	-0.20378684916478507	0.15450979231545783	0.11269810018445771	0.026749328929913628	0.0622015493809934	0.0356147027259418	-0.12895524949193185	-0.11555103074642105	0.027290891186202395	-0.12978988207042513	0.050147123848832874	-0.0
WT1	-0.05329927077548121	-0.05247053076122643	0.005598879632023512	-0.051490031788370416	0.09902328227213514	-0.00307739350089152	0.041821588592393315	0.1518295062220428	-0.038871196251636014	-0.23249562955143052	8.944509634178326e-05	-0.20654546556249562	0.04540379950233789	0.0066871028248470295	-0.002370023888749307	-0.037430788364671654	-0.10667358425633827	-0.0
WT2	-0.012990291855098807	-0.1250179994641423	0.07117003198023926	0.1405305799479912	0.1467393005910673	-0.1770374562418989	-0.030535971050244623	0.07174303529697956	-0.172818692306753	0.07754886902819559	-0.016710474784972586	-0.027881663986999823	0.02899591031950843	-0.019938281765144426	-0.0009397446144034039	0.09614588257338061	0.14610549300156261	-0.0
WT3	-0.13227954069059072	-0.04242614806884416	0.14258560589873273	-0.11302781041372839	0.09166782545135257	0.14884579581138185	-0.02381533437693364	-0.12315106692354388	0.018356839564830665	-0.14434449501740243	0.04219848387754675	0.12058293071263772	-0.017631250292543917	-0.054559346268450874	-0.08376178594126112	0.14440872161635174	0.04667055399418618	-0.0
WT4	-0.028849910306082333	-0.14924184874689808	0.13135797245503675	-0.045883221769160695	-0.15789514631344928	0.02979293549201326	-0.08524902090379723	-0.1414331683293253	-0.02070953672652206	0.13817389987310513	0.0018461617367594634	-0.1572508621646969	0.057577901269738836	-0.12583780014050572	-0.05023711304173872	-0.05997270935591552	-0.05405185802869475	-0.0
WT5	0.08925868147215915	-0.0969341395322379	-0.02383057361093671	0.10691318014835374	0.04171193905163202	-0.0009978208135566122	-0.06485665679084596	-0.09996268366154169	-0.14986534447395797	-0.01783898021186349	0.1313994583620775	0.11211746053867186	-0.10496835830393472	0.06680969388469113	0.0823151218480037	-0.04174802872713246	-0.17762213809672345	-0.0
WT6	-0.009561887983613845	-0.07855452748567109	0.03795596135404956	-0.034244224826563266	-0.011867487995029877	0.0723912009842168	-0.030034539229357993	-0.0751411229140346	0.11661206150333207	0.008385637037227743	-0.06559394816410079	-0.10190060435339025	-0.0789878623324092	0.19516396393842808	0.19333119462849815	0.017581443569355554	0.10255991271689796	-0.0

Biplot	0	0

Site constraints	0	0
