Feature ID	Taxon	Confidence
ea0d40646f1926e944417d5378fda0c0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__	0.9999088916962573
e759500b5167c578d64f2673499efbbe	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999943115024471
fb9887c5b22c5f7ffe9411cfe83794f3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiales_Incertae_Sedis;g__Incertae_Sedis;s__	0.9965596444352748
7b399d4c063974cc7a4f91500b11b208	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Noviherbaspirillum;s__	0.7433002575754537
9ffef14315b7912bf5687de0c337a625	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999560134314914
8c248646d40e2f853144caa7c86e1713	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__BIrii41;g__Incertae_Sedis;s__	0.9997499343392262
5abe14ade32025395b31889022b440cc	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999639036694307
b15d30bbd2edce64fec9cc4ce6fc5307	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9998585425528774
b46f62815f5bc0f8c18c3c374acabe23	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9997683027249188
6a5fd8229128131d8c382e0cf49f2bcb	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.775463285216193
e3711a08054e8c5216fdc92bc870b843	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	0.728281841034689
2b92834ada16216a0cfcd0f048730c21	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Herpetosiphonaceae;g__Herpetosiphon;s__	0.9993408782828116
b8bed788868c0c71e958794e0ff6f18f	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Polyangiales;f__BIrii41;g__Incertae_Sedis;s__	0.9944124388485248
6e915ebb669b342778e2ee4b599db225	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	0.9690504994857371
ea77f0ef6e6140ba12c5f74391f5d81c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae	0.9986827071435932
c61b398f1ad500b1d674412196ecd354	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.9983829756649245
d709d446e841852fd25d6a7100a18ead	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999099659990508
9304494ad5b82f0ad6c585d39f883f82	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999970755732924
bbe4add0aa4e584a243534f43a837a07	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999527746955962
667ed6276486d67319bbf49f33edef7a	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999503172691258
4ed47d60c842f6ed191fcf3b1f5ca9b9	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae;g__Vallicoccus;s__	0.8864543186460141
4416db1869c89234859b4a5170a7241e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.7416795817654598
f9fcf885afb77ed7c15f45317bfa7768	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.9877103413727638
1e1f218c2cb4d24032a30bfc3157ed92	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae	0.999996672526131
039f2f450cd67cab485bf121801bb8a9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Pseudoxanthomonas;s__	0.8196594750442878
